300002204,11,"LOW"
300002205,39,"LOW"
300002206,52,"LOW"
300002207,52,"LOW"
300002208,57,"HIGH"
300002209,57,"HIGH"
300002210,128,"HIGH"
300002211,128,"HIGH"
300002212,137,"LOW"
300002213,135,"LOW"
300002214,47,"LOW"
300002215,28,"LOW"
300002216,136,"LOW"
300002217,36,"LOW"
300002218,11,"LOW"
300002219,25,"LOW"
300002220,25,"LOW"
300002221,65,"HIGH"
300002222,129,"HIGH"
300002223,52,"LOW"
300002224,18,"HIGH"
300002225,18,"HIGH"
300002226,18,"HIGH"
300002227,54,"LOW"
300002228,131,"LOW"
300002229,52,"LOW"
300002230,52,"LOW"
300002231,52,"LOW"
300002232,52,"LOW"
300002233,67,"HIGH"
300002234,53,"LOW"
300002235,52,"LOW"
300002236,14,"HIGH"
300002237,53,"LOW"
300002238,52,"LOW"
300002239,25,"LOW"
300002240,52,"HIGH"
300002241,135,"LOW"
300002242,52,"LOW"
300002243,52,"LOW"
300002244,52,"LOW"
300002245,47,"LOW"
300002246,8,"LOW"
300002247,47,"LOW"
300002248,52,"LOW"
300002249,11,"LOW"
300002250,36,"LOW"
300002251,67,"HIGH"
300002251,62,"HIGH"
300002252,138,"HIGH"
300002253,18,"HIGH"
300002254,52,"LOW"
300002255,129,"HIGH"
300002256,129,"HIGH"
300002257,18,"HIGH"
300002258,18,"HIGH"
300002259,14,"HIGH"
300002260,135,"HIGH"
300002261,67,"HIGH"
300002262,47,"LOW"
300002263,128,"HIGH"
300002264,51,"LOW"
300002265,52,"LOW"
300002266,52,"LOW"
300002267,54,"LOW"
300002268,18,"HIGH"
300002269,52,"LOW"
300002270,52,"LOW"
300002271,128,"HIGH"
300002272,131,"LOW"
300002273,135,"LOW"
300002274,136,"HIGH"
300002275,54,"HIGH"
300002276,128,"HIGH"
300002277,53,"LOW"
300002278,39,"LOW"
300002279,18,"HIGH"
300002280,44,"HIGH"
300002281,49,"LOW"
300002282,131,"HIGH"
300002283,53,"LOW"
300002284,52,"LOW"
300002285,52,"LOW"
300002286,67,"HIGH"
300002286,62,"HIGH"
300002287,52,"LOW"
300002288,18,"HIGH"
300002289,27,"LOW"
300002290,1,"HIGH"
300002291,62,"LOW"
300002292,128,"HIGH"
300002293,135,"LOW"
300002294,44,"HIGH"
300002295,131,"LOW"
300002296,67,"HIGH"
300002297,57,"HIGH"
300002298,128,"HIGH"
300002299,66,"HIGH"
300002300,15,"LOW"
300002301,57,"HIGH"
300002302,47,"LOW"
300002303,128,"HIGH"
300002304,18,"HIGH"
300002305,25,"LOW"
300002306,9,"HIGH"
300002307,51,"LOW"
300002308,128,"HIGH"
300002309,138,"HIGH"
300002310,129,"HIGH"
300002311,47,"LOW"
300002312,39,"LOW"
300002313,18,"HIGH"
300002314,131,"LOW"
300002315,52,"LOW"
300002316,128,"HIGH"
300002317,25,"LOW"
300002318,8,"HIGH"
300002319,47,"LOW"
300002320,128,"HIGH"
300002321,57,"HIGH"
300002322,14,"HIGH"
300002323,52,"LOW"
300002324,52,"LOW"
300002325,135,"HIGH"
300002326,57,"HIGH"
300002327,28,"LOW"
300002328,25,"LOW"
300002329,128,"HIGH"
300002330,47,"LOW"
300002331,47,"LOW"
300002332,28,"LOW"
300002333,52,"LOW"
300002334,52,"LOW"
300002335,52,"LOW"
300002336,128,"HIGH"
300002337,54,"LOW"
300002338,25,"LOW"
300002339,54,"LOW"
300002340,47,"LOW"
300002341,58,"LOW"
300002342,33,"HIGH"
300002343,33,"HIGH"
300002344,11,"HIGH"
300002345,135,"LOW"
300002346,58,"LOW"
300002347,129,"HIGH"
300002348,18,"HIGH"
300002349,55,"HIGH"
300002350,47,"LOW"
300002351,52,"LOW"
300002352,52,"LOW"
300002353,32,"HIGH"
300002354,57,"HIGH"
300002355,57,"HIGH"
300002356,36,"LOW"
300002357,11,"LOW"
300002358,25,"LOW"
300002359,58,"LOW"
300002360,62,"HIGH"
300002361,25,"LOW"
300002362,33,"HIGH"
300002363,134,"HIGH"
300002364,52,"LOW"
300002364,58,"LOW"
300002365,52,"LOW"
300002366,67,"HIGH"
300002367,128,"HIGH"
300002368,25,"LOW"
300002369,52,"LOW"
300002370,67,"HIGH"
300002371,57,"HIGH"
300002372,18,"HIGH"
300002373,52,"LOW"
300002374,32,"HIGH"
300002375,52,"LOW"
300002376,131,"LOW"
300002377,8,"LOW"
300002378,131,"LOW"
300002379,54,"LOW"
300002380,52,"LOW"
300002381,128,"HIGH"
300002382,128,"HIGH"
300002383,58,"LOW"
300002384,128,"HIGH"
300002385,11,"LOW"
300002386,11,"LOW"
300002387,11,"LOW"
300002388,18,"HIGH"
300002389,18,"HIGH"
300002390,128,"HIGH"
300002391,18,"HIGH"
300002392,42,"LOW"
300002393,25,"LOW"
300002394,62,"HIGH"
300002395,62,"LOW"
300002396,128,"HIGH"
300002397,47,"HIGH"
300002398,14,"HIGH"
300002399,11,"LOW"
300002400,48,"LOW"
300002401,11,"LOW"
300002402,54,"LOW"
300002403,128,"HIGH"
300002404,131,"LOW"
300002405,131,"LOW"
300002406,48,"LOW"
300002407,47,"HIGH"
300002408,54,"LOW"
300002409,54,"LOW"
300002410,11,"LOW"
300002411,128,"HIGH"
300002412,52,"LOW"
300002413,52,"LOW"
300002414,35,"HIGH"
300002415,28,"LOW"
300002416,52,"LOW"
300002417,52,"LOW"
300002418,52,"LOW"
300002419,28,"LOW"
300002420,28,"LOW"
300002421,11,"LOW"
300002422,52,"LOW"
300002423,136,"HIGH"
300002424,11,"LOW"
300002425,11,"LOW"
300002426,11,"LOW"
300002427,47,"LOW"
300002428,128,"HIGH"
300002429,65,"HIGH"
300002430,47,"HIGH"
300002431,25,"LOW"
300002432,52,"LOW"
300002433,52,"LOW"
300002434,52,"LOW"
300002435,11,"LOW"
300002436,128,"HIGH"
300002437,18,"HIGH"
300002438,53,"LOW"
300002439,131,"LOW"
300002440,52,"LOW"
300002441,53,"LOW"
300002442,53,"LOW"
300002443,131,"LOW"
300002444,52,"LOW"
300002445,47,"LOW"
300002446,53,"LOW"
300002447,3,"LOW"
300002448,25,"LOW"
300002449,128,"HIGH"
300002450,54,"LOW"
300002451,128,"HIGH"
300002452,47,"LOW"
300002453,11,"LOW"
300002454,62,"HIGH"
300002455,128,"HIGH"
300002456,128,"HIGH"
300002457,52,"LOW"
300002458,52,"LOW"
300002459,11,"LOW"
300002460,11,"LOW"
300002461,131,"LOW"
300002462,131,"LOW"
300002463,131,"LOW"
300002464,25,"LOW"
300002465,128,"HIGH"
300002466,11,"HIGH"
300002467,52,"LOW"
300002468,52,"LOW"
300002469,47,"LOW"
300002470,53,"LOW"
300002471,128,"HIGH"
300002472,52,"LOW"
300002473,25,"LOW"
300002474,128,"HIGH"
300002475,24,"HIGH"
300002476,137,"LOW"
300002477,36,"LOW"
300002478,137,"LOW"
300002479,137,"LOW"
300002480,128,"HIGH"
300002481,128,"HIGH"
300002482,52,"LOW"
300002483,129,"HIGH"
300002484,52,"LOW"
300002485,52,"LOW"
300002486,129,"HIGH"
300002487,135,"LOW"
300002488,11,"LOW"
300002489,128,"HIGH"
300002490,11,"LOW"
300002491,52,"LOW"
300002492,52,"LOW"
300002493,33,"HIGH"
300002494,25,"LOW"
300002495,52,"LOW"
300002496,28,"HIGH"
300002497,54,"LOW"
300002498,54,"HIGH"
300002499,128,"HIGH"
300002500,131,"LOW"
300002501,53,"LOW"
300002502,128,"HIGH"
300002503,52,"LOW"
300002503,58,"LOW"
300002504,47,"LOW"
300002505,47,"HIGH"
300002506,131,"LOW"
300002507,47,"LOW"
300002508,128,"HIGH"
300002509,62,"LOW"
300002510,43,"LOW"
300002511,28,"HIGH"
300002512,18,"HIGH"
300002513,49,"LOW"
300002514,131,"LOW"
300002515,18,"HIGH"
300002516,18,"HIGH"
300002517,18,"HIGH"
300002518,131,"LOW"
300002519,18,"HIGH"
300002520,128,"HIGH"
300002521,47,"LOW"
300002522,11,"LOW"
300002523,128,"HIGH"
300002524,23,"LOW"
300002525,47,"LOW"
300002526,47,"HIGH"
300002527,51,"HIGH"
300002528,28,"LOW"
300002529,54,"LOW"
300002530,52,"LOW"
300002530,58,"LOW"
300002531,128,"HIGH"
300002532,53,"LOW"
300002533,53,"LOW"
300002534,25,"LOW"
300002535,25,"LOW"
300002536,54,"LOW"
300002537,135,"HIGH"
300002538,135,"HIGH"
300002539,39,"LOW"
300002540,54,"LOW"
300002541,67,"HIGH"
300002541,62,"HIGH"
300002542,42,"LOW"
300002543,42,"LOW"
300002544,52,"LOW"
300002545,11,"LOW"
300002546,49,"LOW"
300002547,49,"LOW"
300002548,128,"HIGH"
300002549,131,"LOW"
300002550,128,"HIGH"
300002551,58,"LOW"
300002552,11,"HIGH"
300002553,11,"LOW"
300002554,49,"LOW"
300002555,11,"LOW"
300002556,51,"LOW"
300002557,35,"HIGH"
300002558,55,"HIGH"
300002559,11,"LOW"
300002560,11,"LOW"
300002561,128,"HIGH"
300002562,52,"LOW"
300002563,53,"LOW"
300002564,25,"LOW"
300002565,25,"LOW"
300002566,52,"LOW"
300002567,53,"LOW"
300002568,128,"HIGH"
300002569,11,"LOW"
300002570,128,"HIGH"
300002571,54,"LOW"
300002572,131,"LOW"
300002573,128,"HIGH"
300002574,47,"HIGH"
300002575,52,"LOW"
300002576,5,"LOW"
300002577,5,"LOW"
300002578,47,"LOW"
300002579,14,"HIGH"
300002580,38,"LOW"
300002581,11,"HIGH"
300002582,54,"LOW"
300002583,131,"LOW"
300002584,29,"HIGH"
300002585,25,"LOW"
300002586,131,"LOW"
300002587,43,"LOW"
300002588,43,"LOW"
300002589,131,"LOW"
300002590,11,"HIGH"
300002591,54,"LOW"
300002592,131,"LOW"
300002593,131,"LOW"
300002594,11,"HIGH"
300002595,131,"LOW"
300002596,54,"LOW"
300002597,131,"LOW"
300002598,131,"LOW"
300002599,14,"HIGH"
300002600,16,"HIGH"
300002601,11,"LOW"
300002602,131,"LOW"
300002603,11,"LOW"
300002604,14,"HIGH"
300002605,54,"LOW"
300002606,131,"LOW"
300002607,131,"LOW"
300002608,25,"LOW"
300002609,28,"LOW"
300002610,11,"LOW"
300002611,52,"LOW"
300002611,58,"LOW"
300002612,131,"LOW"
300002613,131,"LOW"
300002614,131,"LOW"
300002615,54,"LOW"
300002616,131,"LOW"
300002617,52,"LOW"
300002618,54,"LOW"
300002619,131,"LOW"
300002620,52,"LOW"
300002620,58,"LOW"
300002621,131,"LOW"
300002622,36,"LOW"
300002623,52,"HIGH"
300002624,52,"HIGH"
300002625,11,"HIGH"
300002626,131,"LOW"
300002627,136,"HIGH"
300002628,53,"LOW"
300002629,51,"HIGH"
300002630,67,"HIGH"
300002631,52,"HIGH"
300002632,25,"LOW"
300002633,42,"LOW"
300002634,21,"HIGH"
300002635,67,"HIGH"
300002636,25,"LOW"
300002637,25,"LOW"
300002638,25,"LOW"
300002639,54,"LOW"
300002640,44,"HIGH"
300002641,53,"LOW"
300002642,44,"HIGH"
300002643,44,"HIGH"
300002644,11,"HIGH"
300002645,128,"HIGH"
300002646,131,"LOW"
300002647,129,"HIGH"
300002648,30,"LOW"
300002649,129,"HIGH"
300002650,45,"HIGH"
300002651,128,"HIGH"
300002652,129,"HIGH"
300002653,129,"HIGH"
300002654,25,"LOW"
300002655,129,"HIGH"
300002656,11,"HIGH"
300002657,129,"HIGH"
300002658,136,"HIGH"
300002659,136,"HIGH"
300002660,67,"HIGH"
300002661,136,"HIGH"
300002662,129,"HIGH"
300002663,129,"HIGH"
300002664,11,"LOW"
300002665,129,"HIGH"
300002666,129,"HIGH"
300002667,132,"HIGH"
300002668,18,"HIGH"
300002669,43,"LOW"
300002670,128,"HIGH"
300002671,52,"LOW"
300002672,62,"HIGH"
300002673,131,"LOW"
300002674,49,"LOW"
300002675,25,"LOW"
300002676,52,"LOW"
300002677,52,"LOW"
300002678,52,"LOW"
300002679,134,"HIGH"
300002680,52,"LOW"
300002681,52,"LOW"
300002682,11,"LOW"
300002683,11,"LOW"
300002684,11,"LOW"
300002685,25,"LOW"
300002686,44,"HIGH"
300002687,11,"LOW"
300002688,128,"HIGH"
300002689,128,"HIGH"
300002690,53,"LOW"
300002691,47,"HIGH"
300002692,128,"HIGH"
300002693,52,"LOW"
300002694,52,"LOW"
300002695,52,"LOW"
300002696,52,"LOW"
300002697,52,"LOW"
300002698,18,"HIGH"
300002699,53,"LOW"
300002700,54,"LOW"
300002701,136,"LOW"
300002702,47,"LOW"
300002703,131,"LOW"
300002704,52,"LOW"
300002705,66,"HIGH"
300002706,43,"LOW"
300002707,52,"LOW"
300002708,11,"HIGH"
300002709,53,"LOW"
300002710,54,"LOW"
300002711,131,"LOW"
300002712,52,"LOW"
300002712,58,"LOW"
300002713,47,"LOW"
300002714,53,"LOW"
300002715,44,"HIGH"
300002716,52,"LOW"
300002717,11,"HIGH"
300002718,47,"LOW"
300002719,48,"LOW"
300002720,10,"HIGH"
300002721,128,"HIGH"
300002722,128,"HIGH"
300002723,11,"LOW"
300002724,53,"LOW"
300002725,17,"HIGH"
300002726,135,"LOW"
300002727,47,"LOW"
300002728,18,"HIGH"
300002729,52,"LOW"
300002730,131,"LOW"
300002731,52,"LOW"
300002732,47,"LOW"
300002733,52,"LOW"
300002734,52,"LOW"
300002735,52,"LOW"
300002736,131,"LOW"
300002737,131,"LOW"
300002738,53,"LOW"
300002739,52,"LOW"
300002740,131,"LOW"
300002741,131,"LOW"
300002742,52,"LOW"
300002743,52,"LOW"
300002744,52,"LOW"
300002745,52,"LOW"
300002746,66,"HIGH"
300002747,128,"HIGH"
300002748,128,"HIGH"
300002749,128,"HIGH"
300002750,54,"LOW"
300002751,52,"LOW"
300002752,52,"LOW"
300002753,52,"LOW"
300002754,62,"HIGH"
300002755,62,"LOW"
300002756,25,"LOW"
300002757,25,"LOW"
300002758,135,"HIGH"
300002759,14,"HIGH"
300002760,15,"LOW"
300002761,138,"HIGH"
300002762,25,"LOW"
300002763,128,"HIGH"
300002764,52,"LOW"
300002764,58,"LOW"
300002765,131,"LOW"
300002766,130,"HIGH"
300002767,52,"LOW"
300002768,54,"LOW"
300002769,128,"HIGH"
300002770,136,"HIGH"
300002771,131,"LOW"
300002772,28,"HIGH"
300002772,28,"HIGH"
300002773,128,"HIGH"
300002774,47,"HIGH"
300002775,52,"LOW"
300002776,52,"HIGH"
300002777,52,"HIGH"
300002778,53,"LOW"
300002779,66,"HIGH"
300002780,3,"LOW"
300002781,53,"LOW"
300002782,28,"HIGH"
300002782,28,"HIGH"
300002783,53,"LOW"
300002784,47,"HIGH"
300002785,62,"HIGH"
300002786,39,"LOW"
300002787,52,"LOW"
300002788,128,"HIGH"
300002789,53,"LOW"
300002790,53,"LOW"
300002791,52,"LOW"
300002792,53,"LOW"
300002793,53,"LOW"
300002794,53,"HIGH"
300002795,30,"LOW"
300002796,52,"LOW"
300002797,11,"LOW"
300002798,52,"LOW"
300002799,11,"LOW"
300002800,38,"HIGH"
300002801,47,"LOW"
300002802,15,"HIGH"
300002803,62,"LOW"
300002804,22,"HIGH"
300002805,54,"LOW"
300002806,25,"LOW"
300002807,54,"LOW"
300002808,25,"LOW"
300002809,52,"LOW"
300002810,52,"LOW"
300002811,52,"LOW"
300002812,25,"LOW"
300002813,67,"HIGH"
300002813,62,"HIGH"
300002814,25,"LOW"
300002815,25,"LOW"
300002816,35,"HIGH"
300002817,54,"LOW"
300002818,131,"LOW"
300002819,43,"LOW"
300002820,47,"HIGH"
300002821,54,"HIGH"
300002822,10,"HIGH"
300002823,47,"HIGH"
300002824,14,"HIGH"
300002825,57,"HIGH"
300002826,25,"LOW"
300002827,62,"LOW"
300002828,62,"LOW"
300002829,136,"HIGH"
300002830,47,"HIGH"
300002831,52,"LOW"
300002832,47,"HIGH"
300002833,47,"HIGH"
300002834,11,"LOW"
300002835,51,"HIGH"
300002836,42,"LOW"
300002837,47,"HIGH"
300002838,129,"HIGH"
300002839,59,"HIGH"
300002840,53,"LOW"
300002841,62,"HIGH"
300002842,62,"HIGH"
300002843,25,"LOW"
300002844,28,"LOW"
300002845,54,"LOW"
300002846,25,"LOW"
300002847,10,"HIGH"
300002848,54,"LOW"
300002849,47,"HIGH"
300002850,53,"LOW"
300002851,43,"LOW"
300002852,54,"LOW"
300002853,48,"LOW"
300002854,62,"HIGH"
300002855,53,"LOW"
300002856,67,"HIGH"
300002857,128,"HIGH"
300002858,11,"LOW"
300002859,52,"LOW"
300002860,30,"LOW"
300002861,39,"LOW"
300002862,47,"HIGH"
300002863,52,"LOW"
300002864,52,"LOW"
300002865,52,"LOW"
300002866,22,"HIGH"
300002867,25,"LOW"
300002868,47,"LOW"
300002869,52,"LOW"
300002870,14,"HIGH"
300002871,52,"LOW"
300002872,12,"HIGH"
300002873,65,"HIGH"
300002874,52,"LOW"
300002874,58,"LOW"
300002875,52,"LOW"
300002876,52,"LOW"
300002877,52,"LOW"
300002878,52,"LOW"
300002879,52,"LOW"
300002880,52,"LOW"
300002881,52,"LOW"
300002882,33,"HIGH"
300002883,54,"HIGH"
300002884,34,"HIGH"
300002885,14,"HIGH"
300002886,14,"HIGH"
300002887,47,"LOW"
300002888,47,"LOW"
300002889,25,"LOW"
300002890,25,"LOW"
300002891,25,"LOW"
300002892,136,"HIGH"
300002893,44,"HIGH"
300002894,54,"HIGH"
300002895,21,"LOW"
300002896,8,"HIGH"
300002897,52,"LOW"
300002898,130,"HIGH"
300002899,47,"HIGH"
300002900,51,"HIGH"
300002901,52,"LOW"
300002902,25,"LOW"
300002903,131,"LOW"
300002904,52,"LOW"
300002905,52,"LOW"
300002906,52,"LOW"
300002907,131,"LOW"
300002908,131,"LOW"
300002909,47,"HIGH"
300002910,47,"HIGH"
300002911,47,"HIGH"
300002912,131,"LOW"
300002913,14,"HIGH"
300002914,54,"LOW"
300002915,11,"LOW"
300002916,11,"LOW"
300002917,11,"LOW"
300002918,11,"LOW"
300002919,11,"LOW"
300002920,66,"HIGH"
300002921,47,"HIGH"
300002922,66,"HIGH"
300002923,11,"LOW"
300002924,52,"LOW"
300002925,11,"HIGH"
300002926,47,"LOW"
300002927,48,"LOW"
300002928,52,"LOW"
300002929,136,"LOW"
300002930,44,"HIGH"
300002931,129,"HIGH"
300002932,131,"LOW"
300002933,134,"HIGH"
300002934,25,"LOW"
300002935,52,"LOW"
300002936,47,"HIGH"
300002937,25,"LOW"
300002938,18,"HIGH"
300002939,54,"LOW"
300002940,54,"LOW"
300002941,57,"HIGH"
300002942,129,"HIGH"
300002943,129,"HIGH"
300002944,47,"HIGH"
300002945,129,"HIGH"
300002946,131,"LOW"
300002947,11,"LOW"
300002948,14,"HIGH"
300002949,47,"HIGH"
300002950,22,"HIGH"
300002951,18,"HIGH"
300002952,11,"LOW"
300002953,10,"HIGH"
300002954,38,"LOW"
300002955,131,"LOW"
300002956,47,"HIGH"
300002957,136,"HIGH"
300002958,14,"HIGH"
300002959,52,"LOW"
300002960,47,"HIGH"
300002961,27,"LOW"
300002962,53,"LOW"
300002963,43,"LOW"
300002964,11,"LOW"
300002965,32,"HIGH"
300002966,18,"HIGH"
300002967,52,"LOW"
300002968,47,"LOW"
300002969,44,"LOW"
300002970,52,"LOW"
300002971,51,"HIGH"
300002972,46,"LOW"
300002973,46,"LOW"
300002974,59,"HIGH"
300002975,47,"HIGH"
300002976,47,"HIGH"
300002977,25,"LOW"
300002978,47,"HIGH"
300002979,52,"LOW"
300002980,47,"HIGH"
300002981,47,"HIGH"
300002982,47,"HIGH"
300002983,129,"HIGH"
300002984,131,"LOW"
300002985,129,"HIGH"
300002986,52,"LOW"
300002986,58,"LOW"
300002987,47,"HIGH"
300002988,58,"LOW"
300002989,47,"HIGH"
300002990,62,"LOW"
300002991,39,"HIGH"
300002992,67,"HIGH"
300002993,52,"LOW"
300002994,43,"LOW"
300002995,25,"LOW"
300002996,54,"LOW"
300002997,54,"LOW"
300002998,25,"LOW"
300002999,43,"LOW"
300003000,43,"LOW"
300003001,131,"LOW"
300003002,47,"LOW"
300003003,10,"HIGH"
300003004,22,"HIGH"
300003005,22,"HIGH"
300003006,52,"LOW"
300003006,58,"LOW"
300003007,131,"LOW"
300003008,33,"HIGH"
300003009,33,"HIGH"
300003010,62,"HIGH"
300003011,54,"LOW"
300003012,62,"HIGH"
300003013,43,"LOW"
300003014,54,"LOW"
300003015,62,"LOW"
300003016,47,"HIGH"
300003017,47,"HIGH"
300003018,136,"LOW"
300003019,52,"LOW"
300003019,58,"LOW"
300003020,58,"LOW"
300003021,129,"HIGH"
300003022,49,"LOW"
300003023,136,"LOW"
300003024,25,"LOW"
300003025,46,"LOW"
300003026,139,"HIGH"
300003027,54,"LOW"
300003028,136,"HIGH"
300003029,47,"HIGH"
300003030,25,"LOW"
300003031,25,"LOW"
300003032,25,"LOW"
300003033,25,"LOW"
300003034,25,"LOW"
300003035,47,"LOW"
300003036,131,"LOW"
300003037,47,"HIGH"
300003038,131,"LOW"
300003039,54,"LOW"
300003040,47,"HIGH"
300003041,136,"LOW"
300003042,52,"LOW"
300003042,58,"LOW"
300003043,47,"HIGH"
300003044,58,"LOW"
300003045,52,"LOW"
300003046,47,"HIGH"
300003047,52,"LOW"
300003048,47,"HIGH"
300003049,11,"LOW"
300003050,52,"LOW"
300003051,18,"HIGH"
300003052,39,"LOW"
300003053,62,"LOW"
300003054,43,"HIGH"
300003055,27,"LOW"
300003056,18,"HIGH"
300003057,11,"LOW"
300003058,57,"HIGH"
300003059,18,"HIGH"
300003060,131,"LOW"
300003061,54,"LOW"
300003062,131,"LOW"
300003063,130,"HIGH"
300003064,53,"LOW"
300003065,12,"HIGH"
300003066,136,"HIGH"
300003067,129,"HIGH"
300003068,67,"HIGH"
300003069,22,"HIGH"
300003070,36,"LOW"
300003071,59,"HIGH"
300003072,53,"LOW"
300003073,43,"LOW"
300003074,52,"LOW"
300003075,52,"LOW"
300003076,52,"LOW"
300003077,54,"LOW"
300003078,39,"LOW"
300003079,17,"LOW"
300003080,52,"LOW"
300003081,12,"HIGH"
300003082,47,"LOW"
300003083,61,"LOW"
300003084,131,"LOW"
300003085,52,"LOW"
300003086,134,"HIGH"
300003087,33,"HIGH"
300003088,67,"HIGH"
300003088,62,"HIGH"
300003089,131,"LOW"
300003090,47,"HIGH"
300003091,52,"LOW"
300003092,47,"HIGH"
300003093,131,"LOW"
300003094,131,"LOW"
300003095,131,"LOW"
300003096,52,"LOW"
300003096,58,"LOW"
300003097,54,"LOW"
300003098,47,"HIGH"
300003099,47,"HIGH"
300003100,47,"HIGH"
300003101,47,"HIGH"
300003102,52,"HIGH"
300003103,58,"LOW"
300003104,52,"LOW"
300003105,18,"HIGH"
300003106,28,"LOW"
300003107,53,"LOW"
300003108,52,"LOW"
300003109,28,"LOW"
300003110,53,"LOW"
300003111,47,"HIGH"
300003112,129,"HIGH"
300003113,11,"HIGH"
300003114,136,"HIGH"
300003115,52,"LOW"
300003115,58,"LOW"
300003116,54,"LOW"
300003117,129,"HIGH"
300003118,129,"HIGH"
300003119,10,"HIGH"
300003120,54,"LOW"
300003121,135,"LOW"
300003122,52,"LOW"
300003123,52,"LOW"
300003124,59,"HIGH"
300003125,52,"LOW"
300003126,47,"HIGH"
300003127,54,"LOW"
300003128,52,"LOW"
300003129,65,"HIGH"
300003130,136,"HIGH"
300003131,136,"HIGH"
300003132,52,"LOW"
300003132,58,"LOW"
300003133,22,"HIGH"
300003134,25,"LOW"
300003135,129,"HIGH"
300003136,51,"HIGH"
300003137,52,"LOW"
300003137,58,"LOW"
300003138,129,"HIGH"
300003139,52,"LOW"
300003140,53,"LOW"
300003141,11,"LOW"
300003142,47,"HIGH"
300003143,130,"HIGH"
300003144,21,"HIGH"
300003145,5,"LOW"
300003146,52,"HIGH"
300003147,48,"LOW"
300003148,54,"LOW"
300003149,131,"LOW"
300003150,58,"LOW"
300003151,45,"LOW"
300003152,11,"LOW"
300003153,137,"LOW"
300003154,47,"HIGH"
300003155,11,"LOW"
300003156,11,"LOW"
300003157,52,"LOW"
300003157,58,"LOW"
300003158,25,"LOW"
300003159,47,"HIGH"
300003160,25,"LOW"
300003161,25,"LOW"
300003162,25,"LOW"
300003163,54,"LOW"
300003164,10,"HIGH"
300003165,52,"LOW"
300003166,129,"HIGH"
300003167,129,"HIGH"
300003168,129,"HIGH"
300003169,129,"HIGH"
300003170,11,"LOW"
300003171,129,"HIGH"
300003172,58,"LOW"
300003173,67,"HIGH"
300003174,11,"HIGH"
300003175,15,"LOW"
300003176,47,"HIGH"
300003177,22,"HIGH"
300003178,11,"HIGH"
300003179,62,"HIGH"
300003180,11,"LOW"
300003181,25,"LOW"
300003182,136,"HIGH"
300003183,48,"LOW"
300003184,52,"LOW"
300003185,44,"HIGH"
300003186,44,"HIGH"
300003187,52,"LOW"
300003188,131,"LOW"
300003189,131,"LOW"
300003190,37,"HIGH"
300003191,21,"HIGH"
300003192,62,"HIGH"
300003193,11,"LOW"
300003194,129,"HIGH"
300003195,52,"LOW"
300003195,58,"LOW"
300003196,18,"HIGH"
300003197,53,"LOW"
300003198,14,"HIGH"
300003199,65,"HIGH"
300003200,58,"HIGH"
300003201,131,"LOW"
300003202,43,"LOW"
300003203,52,"LOW"
300003204,8,"LOW"
300003205,52,"LOW"
300003206,21,"LOW"
300003207,129,"HIGH"
300003208,14,"HIGH"
300003209,52,"LOW"
300003210,14,"HIGH"
300003211,25,"LOW"
300003212,58,"LOW"
300003213,128,"HIGH"
300003214,128,"HIGH"
300003215,58,"LOW"
300003216,52,"LOW"
300003217,18,"HIGH"
300003218,41,"HIGH"
300003219,58,"LOW"
300003220,11,"LOW"
300003221,52,"LOW"
300003222,131,"LOW"
300003223,52,"LOW"
300003224,52,"LOW"
300003225,61,"LOW"
300003226,25,"LOW"
300003227,138,"HIGH"
300003228,53,"LOW"
300003229,47,"HIGH"
300003230,51,"HIGH"
300003231,54,"LOW"
300003232,54,"LOW"
300003233,129,"HIGH"
300003234,54,"LOW"
300003235,47,"HIGH"
300003236,42,"LOW"
300003237,25,"LOW"
300003238,54,"LOW"
300003239,53,"LOW"
300003240,53,"LOW"
300003241,63,"HIGH"
300003242,54,"LOW"
300003243,15,"LOW"
300003244,67,"HIGH"
300003245,67,"HIGH"
300003246,67,"HIGH"
300003247,128,"HIGH"
300003248,48,"LOW"
300003249,4,"HIGH"
300003250,51,"HIGH"
300003251,6,"HIGH"
300003252,44,"HIGH"
300003253,10,"HIGH"
300003254,39,"LOW"
300003255,131,"LOW"
300003256,18,"HIGH"
300003257,16,"HIGH"
300003258,52,"LOW"
300003258,58,"LOW"
300003259,25,"LOW"
300003260,47,"LOW"
300003261,129,"HIGH"
300003262,52,"LOW"
300003263,47,"HIGH"
300003264,11,"LOW"
300003265,47,"HIGH"
300003266,129,"HIGH"
300003267,47,"HIGH"
300003268,47,"HIGH"
300003269,47,"HIGH"
300003270,47,"HIGH"
300003271,52,"LOW"
300003271,58,"LOW"
300003272,52,"LOW"
300003272,58,"LOW"
300003273,52,"LOW"
300003274,62,"LOW"
300003275,14,"HIGH"
300003276,47,"HIGH"
300003277,47,"HIGH"
300003278,47,"HIGH"
300003279,47,"HIGH"
300003280,129,"HIGH"
300003281,25,"LOW"
300003282,25,"LOW"
300003283,63,"HIGH"
300003284,54,"LOW"
300003285,44,"HIGH"
300003286,35,"HIGH"
300003287,12,"HIGH"
300003288,27,"LOW"
300003289,131,"LOW"
300003290,131,"LOW"
300003291,62,"HIGH"
300003292,47,"HIGH"
300003293,62,"HIGH"
300003294,129,"HIGH"
300003295,135,"LOW"
300003296,131,"LOW"
300003297,131,"LOW"
300003298,35,"HIGH"
300003299,129,"HIGH"
300003300,47,"HIGH"
300003301,47,"HIGH"
300003302,21,"LOW"
300003303,52,"LOW"
